━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
  🔄 스윙 트레이딩 스크리닝 보고서  (981종목)
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
     진입        점수        가격     시장     등급        손절        익절     RR        수량       종합         점수  종목
   💼 진입가:    91,285 | 손절가:    78,623 (ATR×1.5) | 익절가:   116,608 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     15주 (1,369,275원)
      비중:  13.7% (자본금: 10,000,000원) | 최대손실:   189,923원 (자본의 1.9%) | 피보목표: 161.8%=149,991 261.8%=208,641
   🚪 트레일링 스톱:    74,403 | 1차 부분익절:   103,947 (50% 매도) | 전량 청산가:   116,608 | 트레일링=74,403 | RSI=57.5(OK) | MACD OK | BB%B=0.89(OK)
   🟢 종합 신호: 진입  (64.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(45점) | 스크리닝=B(60점) | 진입=진입(55점) | RR=1:2.0 | 종합=진입(64.0점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #23  004980.KS (성신양회)  —  A 진입  ( 64.0)
  │  현재가: 9,790.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:     9,790 | 손절가:     9,187 (ATR×1.5) | 익절가:    10,997 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    204주 (1,997,160원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   123,075원 (자본의 1.2%) | 피보목표: 161.8%=7,369 261.8%=5,199
   🚪 트레일링 스톱:     8,986 | 1차 부분익절:    10,393 (50% 매도) | 전량 청산가:    10,997 | 트레일링=8,986 | RSI=54.5(OK) | MACD OK | BB%B=0.77(OK)
   🟢 종합 신호: 진입  (64.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(45점) | 스크리닝=A(80점) | 진입=진입(55점) | RR=1:2.0 | 종합=진입(64.0점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ✅ 매수 실행 가능 조건 충족

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #24  267770.KS (미래에셋 TIGER 200선물레버리지증권상장지수투자신탁(주식-파생형))  —  B 진입  ( 64.0)
  │  현재가: 69,995.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    69,995 | 손절가:    60,113 (ATR×1.5) | 익절가:    89,759 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     20주 (1,399,900원)
      비중:  14.0% (자본금: 10,000,000원) | 최대손실:   197,636원 (자본의 2.0%) | 피보목표: 161.8%=114,972 261.8%=159,887
   🚪 트레일링 스톱:    56,819 | 1차 부분익절:    79,877 (50% 매도) | 전량 청산가:    89,759 | 트레일링=56,819 | RSI=57.6(OK) | MACD OK | BB%B=0.89(OK)
   🟢 종합 신호: 진입  (64.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(45점) | 스크리닝=B(60점) | 진입=진입(55점) | RR=1:2.0 | 종합=진입(64.0점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #25  016360.KS (삼성증권)  —  B 진입  ( 63.8)
  │  현재가: 104,400.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:   104,400 | 손절가:    95,777 (ATR×1.5) | 익절가:   121,645 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     19주 (1,983,600원)
      비중:  19.8% (자본금: 10,000,000원) | 최대손실:   163,829원 (자본의 1.6%) | 피보목표: 161.8%=146,221 261.8%=189,621
   🚪 트레일링 스톱:    92,903 | 1차 부분익절:   113,023 (50% 매도) | 전량 청산가:   121,645 | 트레일링=92,903 | RSI=58.5(OK) | MACD OK | BB%B=1.12(상단)
   🟢 종합 신호: 진입  (63.8/100)
     [스윙 트레이딩 분석] 시장=약세강세(60점) | 스크리닝=B(60점) | 진입=진입(65점) | RR=1:2.0 | 종합=진입(63.8점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #26  03473K.KS (SK우)  —  B 진입  ( 63.8)
  │  현재가: 256,000.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:   256,000 | 손절가:   238,298 (ATR×1.5) | 익절가:   291,405 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:      7주 (1,792,000원)
      비중:  17.9% (자본금: 10,000,000원) | 최대손실:   123,916원 (자본의 1.2%) | 피보목표: 161.8%=351,919 261.8%=449,564
   🚪 트레일링 스톱:   232,397 | 1차 부분익절:   273,702 (50% 매도) | 전량 청산가:   291,405 | 트레일링=232,397 | RSI=57.1(OK) | MACD OK | BB%B=1.00(상단)
   🟢 종합 신호: 진입  (63.8/100)
     [스윙 트레이딩 분석] 시장=약세강세(60점) | 스크리닝=B(60점) | 진입=진입(65점) | RR=1:2.0 | 종합=진입(63.8점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #27  005690.KS (파미셀)  —  A 진입  ( 63.4)
  │  현재가: 16,350.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    16,350 | 손절가:    14,649 (ATR×1.5) | 익절가:    19,752 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    117주 (1,912,950원)
      비중:  19.1% (자본금: 10,000,000원) | 최대손실:   199,013원 (자본의 2.0%) | 피보목표: 161.8%=23,794 261.8%=30,904
   🚪 트레일링 스톱:    14,082 | 1차 부분익절:    18,051 (50% 매도) | 전량 청산가:    19,752 | 트레일링=14,082 | RSI=54.1(OK) | MACD OK | BB%B=0.69(OK)
   🟢 종합 신호: 진입  (63.4/100)
     [스윙 트레이딩 분석] 시장=약세강세(52점) | 스크리닝=A(80점) | 진입=진입(50점) | RR=1:2.0 | 종합=진입(63.4점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ✅ 매수 실행 가능 조건 충족

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #28  006340.KS (대원전선)  —  B 진입  ( 63.4)
  │  현재가: 5,630.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:     5,630 | 손절가:     4,862 (ATR×1.5) | 익절가:     7,166 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    260주 (1,463,800원)
      비중:  14.6% (자본금: 10,000,000원) | 최대손실:   199,667원 (자본의 2.0%) | 피보목표: 161.8%=9,996 261.8%=14,051
   🚪 트레일링 스톱:     4,606 | 1차 부분익절:     6,398 (50% 매도) | 전량 청산가:     7,166 | 트레일링=4,606 | RSI=53.5(OK) | MACD OK | BB%B=0.50(OK)
   🟢 종합 신호: 진입  (63.4/100)
     [스윙 트레이딩 분석] 시장=약세강세(52점) | 스크리닝=B(60점) | 진입=진입(50점) | RR=1:2.0 | 종합=진입(63.4점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢🟢  #29  457480.KS (한국투자 ACE 테슬라밸류체인액티브증권상장지수투자신탁(주식))  —  C 보류  ( 62.8)
  │  현재가: 21,060.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    21,060 | 손절가:    20,079 (ATR×1.5) | 익절가:    23,023 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     94주 (1,979,640원)
      비중:  19.8% (자본금: 10,000,000원) | 최대손실:    92,259원 (자본의 0.9%) | 피보목표: 161.8%=17,344 261.8%=14,034
   🚪 트레일링 스톱:    19,751 | 1차 부분익절:    22,041 (50% 매도) | 전량 청산가:    23,023 | 트레일링=19,751 | RSI=51.7(OK) | MACD OK | BB%B=0.61(OK)
   🟡 종합 신호: 보류  (62.8/100)
     [스윙 트레이딩 분석] 시장=약세강세(55점) | 스크리닝=C(40점) | 진입=강력진입(70점) | RR=1:2.0 | 종합=보류(62.8점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #30  139260.KS (미래에셋TIGER200IT증권상장지수투자신탁(주식))  —  A 진입  ( 62.8)
  │  현재가: 88,970.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    88,970 | 손절가:    81,428 (ATR×1.5) | 익절가:   104,055 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     22주 (1,957,340원)
      비중:  19.6% (자본금: 10,000,000원) | 최대손실:   165,934원 (자본의 1.7%) | 피보목표: 161.8%=116,897 261.8%=151,189
   🚪 트레일링 스톱:    78,913 | 1차 부분익절:    96,512 (50% 매도) | 전량 청산가:   104,055 | 트레일링=78,913 | RSI=59.4(OK) | MACD OK | BB%B=0.94(OK)
   🟢 종합 신호: 진입  (62.8/100)
     [스윙 트레이딩 분석] 시장=약세강세(60점) | 스크리닝=A(80점) | 진입=진입(45점) | RR=1:2.0 | 종합=진입(62.8점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ✅ 매수 실행 가능 조건 충족

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #31  226490.KS (삼성 KODEX 코스피 증권상장지수투자신탁(신탁))  —  A 진입  ( 62.8)
  │  현재가: 60,795.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    60,795 | 손절가:    56,705 (ATR×1.5) | 익절가:    68,976 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     32주 (1,945,440원)
      비중:  19.5% (자본금: 10,000,000원) | 최대손실:   130,893원 (자본의 1.3%) | 피보목표: 161.8%=77,231 261.8%=96,351
   🚪 트레일링 스톱:    55,341 | 1차 부분익절:    64,885 (50% 매도) | 전량 청산가:    68,976 | 트레일링=55,341 | RSI=58.6(OK) | MACD OK | BB%B=0.95(OK)
   🟢 종합 신호: 진입  (62.8/100)
     [스윙 트레이딩 분석] 시장=약세강세(60점) | 스크리닝=A(80점) | 진입=진입(45점) | RR=1:2.0 | 종합=진입(62.8점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ✅ 매수 실행 가능 조건 충족

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #32  495050.KS (KB RISE 코리아밸류업증권상장지수투자신탁(주식))  —  A 진입  ( 62.8)
  │  현재가: 26,455.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    26,455 | 손절가:    24,553 (ATR×1.5) | 익절가:    30,259 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     75주 (1,984,125원)
      비중:  19.8% (자본금: 10,000,000원) | 최대손실:   142,660원 (자본의 1.4%) | 피보목표: 161.8%=33,719 261.8%=42,703
   🚪 트레일링 스톱:    23,919 | 1차 부분익절:    28,357 (50% 매도) | 전량 청산가:    30,259 | 트레일링=23,919 | RSI=59.0(OK) | MACD OK | BB%B=0.95(OK)
   🟢 종합 신호: 진입  (62.8/100)
     [스윙 트레이딩 분석] 시장=약세강세(60점) | 스크리닝=A(80점) | 진입=진입(45점) | RR=1:2.0 | 종합=진입(62.8점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ✅ 매수 실행 가능 조건 충족

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #33  444200.KS (신한 SOL 코리아메가테크액티브증권상장지수투자신탁[주식])  —  A 진입  ( 62.8)
  │  현재가: 44,765.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    44,765 | 손절가:    41,801 (ATR×1.5) | 익절가:    50,693 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     44주 (1,969,660원)
      비중:  19.7% (자본금: 10,000,000원) | 최대손실:   130,406원 (자본의 1.3%) | 피보목표: 161.8%=56,131 261.8%=69,531
   🚪 트레일링 스톱:    40,813 | 1차 부분익절:    47,729 (50% 매도) | 전량 청산가:    50,693 | 트레일링=40,813 | RSI=56.6(OK) | MACD OK | BB%B=0.83(OK)
   🟢 종합 신호: 진입  (62.8/100)
     [스윙 트레이딩 분석] 시장=약세강세(60점) | 스크리닝=A(80점) | 진입=진입(45점) | RR=1:2.0 | 종합=진입(62.8점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ✅ 매수 실행 가능 조건 충족

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #34  290130.KS (KB RISE ESG사회책임투자증권상장지수투자신탁(주식))  —  A 진입  ( 62.8)
  │  현재가: 35,880.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    35,880 | 손절가:    33,090 (ATR×1.5) | 익절가:    41,461 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     55주 (1,973,400원)
      비중:  19.7% (자본금: 10,000,000원) | 최대손실:   153,465원 (자본의 1.5%) | 피보목표: 161.8%=46,187 261.8%=58,537
   🚪 트레일링 스톱:    32,160 | 1차 부분익절:    38,670 (50% 매도) | 전량 청산가:    41,461 | 트레일링=32,160 | RSI=58.9(OK) | MACD OK | BB%B=0.94(OK)
   🟢 종합 신호: 진입  (62.8/100)
     [스윙 트레이딩 분석] 시장=약세강세(60점) | 스크리닝=A(80점) | 진입=진입(45점) | RR=1:2.0 | 종합=진입(62.8점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ✅ 매수 실행 가능 조건 충족

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #35  495230.KS (삼성액티브 KoAct 코리아밸류업액티브증권상장지수투자신탁[주식])  —  A 진입  ( 62.8)
  │  현재가: 26,600.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    26,600 | 손절가:    24,685 (ATR×1.5) | 익절가:    30,430 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     75주 (1,995,000원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   143,612원 (자본의 1.4%) | 피보목표: 161.8%=34,048 261.8%=43,086
   🚪 트레일링 스톱:    24,047 | 1차 부분익절:    28,515 (50% 매도) | 전량 청산가:    30,430 | 트레일링=24,047 | RSI=58.6(OK) | MACD OK | BB%B=0.91(OK)
   🟢 종합 신호: 진입  (62.8/100)
     [스윙 트레이딩 분석] 시장=약세강세(60점) | 스크리닝=A(80점) | 진입=진입(45점) | RR=1:2.0 | 종합=진입(62.8점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ✅ 매수 실행 가능 조건 충족

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #36  325010.KS (삼성 KODEX 성장주증권상장지수투자신탁[주식형])  —  A 진입  ( 62.8)
  │  현재가: 35,030.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    35,030 | 손절가:    32,556 (ATR×1.5) | 익절가:    39,979 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     57주 (1,996,710원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   141,033원 (자본의 1.4%) | 피보목표: 161.8%=43,772 261.8%=54,357
   🚪 트레일링 스톱:    31,731 | 1차 부분익절:    37,504 (50% 매도) | 전량 청산가:    39,979 | 트레일링=31,731 | RSI=58.3(OK) | MACD OK | BB%B=0.90(OK)
   🟢 종합 신호: 진입  (62.8/100)
     [스윙 트레이딩 분석] 시장=약세강세(60점) | 스크리닝=A(80점) | 진입=진입(45점) | RR=1:2.0 | 종합=진입(62.8점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ✅ 매수 실행 가능 조건 충족

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #37  066570.KS (LG전자)  —  A 진입  ( 62.2)
  │  현재가: 116,700.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:   116,700 | 손절가:   106,715 (ATR×1.5) | 익절가:   136,669 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     17주 (1,983,900원)
      비중:  19.8% (자본금: 10,000,000원) | 최대손실:   169,739원 (자본의 1.7%) | 피보목표: 161.8%=190,796 261.8%=255,601
   🚪 트레일링 스톱:   103,387 | 1차 부분익절:   126,685 (50% 매도) | 전량 청산가:   136,669 | 트레일링=103,387 | RSI=54.4(OK) | MACD OK | BB%B=0.84(OK)
   🟢 종합 신호: 진입  (62.2/100)
     [스윙 트레이딩 분석] 시장=약세강세(45점) | 스크리닝=A(80점) | 진입=진입(50점) | RR=1:2.0 | 종합=진입(62.2점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ✅ 매수 실행 가능 조건 충족

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #38  030610.KS (교보증권)  —  A 진입  ( 62.2)
  │  현재가: 12,540.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    12,540 | 손절가:    11,524 (ATR×1.5) | 익절가:    14,572 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    159주 (1,993,860원)
      비중:  19.9% (자본금: 10,000,000원) | 최대손실:   161,541원 (자본의 1.6%) | 피보목표: 161.8%=22,832 261.8%=31,539
   🚪 트레일링 스톱:    11,185 | 1차 부분익절:    13,556 (50% 매도) | 전량 청산가:    14,572 | 트레일링=11,185 | RSI=54.1(OK) | MACD OK | BB%B=0.82(OK)
   🟢 종합 신호: 진입  (62.2/100)
     [스윙 트레이딩 분석] 시장=약세강세(45점) | 스크리닝=A(80점) | 진입=진입(50점) | RR=1:2.0 | 종합=진입(62.2점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ✅ 매수 실행 가능 조건 충족

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #39  000155.KS (두산우)  —  A 진입  ( 62.0)
  │  현재가: 555,000.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:   555,000 | 손절가:   492,535 (ATR×1.5) | 익절가:   679,931 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:      3주 (1,665,000원)
      비중:  16.7% (자본금: 10,000,000원) | 최대손실:   187,396원 (자본의 1.9%) | 피보목표: 161.8%=731,185 261.8%=919,578
   🚪 트레일링 스톱:   471,713 | 1차 부분익절:   617,465 (50% 매도) | 전량 청산가:   679,931 | 트레일링=471,713 | RSI=59.9(OK) | MACD OK | BB%B=1.09(상단)
   🟢 종합 신호: 진입  (62.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(45점) | 스크리닝=A(80점) | 진입=진입(55점) | RR=1:2.0 | 종합=진입(62.0점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ✅ 매수 실행 가능 조건 충족

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #40  005945.KS (NH투자증권우)  —  B 진입  ( 62.0)
  │  현재가: 25,400.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    25,400 | 손절가:    23,997 (ATR×1.5) | 익절가:    28,205 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     78주 (1,981,200원)
      비중:  19.8% (자본금: 10,000,000원) | 최대손실:   109,412원 (자본의 1.1%) | 피보목표: 161.8%=36,283 261.8%=47,325
   🚪 트레일링 스톱:    23,530 | 1차 부분익절:    26,803 (50% 매도) | 전량 청산가:    28,205 | 트레일링=23,530 | RSI=56.2(OK) | MACD OK | BB%B=0.67(OK)
   🟢 종합 신호: 진입  (62.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(70점) | 스크리닝=B(60점) | 진입=진입(50점) | RR=1:2.0 | 종합=진입(62.0점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #41  325020.KS (삼성 KODEX 배당가치증권상장지수투자신탁[주식형])  —  A 진입  ( 61.8)
  │  현재가: 26,410.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    26,410 | 손절가:    24,842 (ATR×1.5) | 익절가:    29,546 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     75주 (1,980,750원)
      비중:  19.8% (자본금: 10,000,000원) | 최대손실:   117,614원 (자본의 1.2%) | 피보목표: 161.8%=34,673 261.8%=43,578
   🚪 트레일링 스톱:    24,319 | 1차 부분익절:    27,978 (50% 매도) | 전량 청산가:    29,546 | 트레일링=24,319 | RSI=57.4(OK) | MACD OK | BB%B=0.95(상단)
   🟢 종합 신호: 진입  (61.8/100)
     [스윙 트레이딩 분석] 시장=약세강세(55점) | 스크리닝=A(80점) | 진입=진입(50점) | RR=1:2.0 | 종합=진입(61.8점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ✅ 매수 실행 가능 조건 충족

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #42  033780.KS (KT&G)  —  B 진입  ( 61.5)
  │  현재가: 158,500.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:   158,500 | 손절가:   149,967 (ATR×1.5) | 익절가:   175,565 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     12주 (1,902,000원)
      비중:  19.0% (자본금: 10,000,000원) | 최대손실:   102,391원 (자본의 1.0%) | 피보목표: 161.8%=202,491 261.8%=242,605
   🚪 트레일링 스톱:   147,123 | 1차 부분익절:   167,033 (50% 매도) | 전량 청산가:   175,565 | 트레일링=147,123 | RSI=52.5(OK) | MACD OK | BB%B=0.75(OK)
   🟢 종합 신호: 진입  (61.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(55점) | 스크리닝=B(60점) | 진입=진입(55점) | RR=1:2.0 | 종합=진입(61.5점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #43  466940.KS (미래에셋 TIGER 은행고배당플러스TOP10증권상장지수투자신탁(주식))  —  B 진입  ( 61.5)
  │  현재가: 25,700.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    25,700 | 손절가:    24,182 (ATR×1.5) | 익절가:    28,736 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     77주 (1,978,900원)
      비중:  19.8% (자본금: 10,000,000원) | 최대손실:   116,898원 (자본의 1.2%) | 피보목표: 161.8%=35,778 261.8%=45,104
   🚪 트레일링 스톱:    23,676 | 1차 부분익절:    27,218 (50% 매도) | 전량 청산가:    28,736 | 트레일링=23,676 | RSI=54.8(OK) | MACD OK | BB%B=0.87(OK)
   🟢 종합 신호: 진입  (61.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(55점) | 스크리닝=B(60점) | 진입=진입(55점) | RR=1:2.0 | 종합=진입(61.5점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #44  498410.KS (삼성 KODEX 금융고배당TOP10타겟위클리커버드콜증권상장지수투자신탁[주식-파생형])  —  B 진입  ( 61.5)
  │  현재가: 13,020.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    13,020 | 손절가:    12,384 (ATR×1.5) | 익절가:    14,291 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    153주 (1,992,060원)
      비중:  19.9% (자본금: 10,000,000원) | 최대손실:    97,235원 (자본의 1.0%) | 피보목표: 161.8%=18,296 261.8%=22,827
   🚪 트레일링 스톱:    12,173 | 1차 부분익절:    13,656 (50% 매도) | 전량 청산가:    14,291 | 트레일링=12,173 | RSI=53.8(OK) | MACD OK | BB%B=0.83(OK)
   🟢 종합 신호: 진입  (61.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(55점) | 스크리닝=B(60점) | 진입=진입(55점) | RR=1:2.0 | 종합=진입(61.5점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #45  003555.KS (LG우)  —  B 진입  ( 61.5)
  │  현재가: 68,000.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    68,000 | 손절가:    65,249 (ATR×1.5) | 익절가:    73,502 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     29주 (1,972,000원)
      비중:  19.7% (자본금: 10,000,000원) | 최대손실:    79,779원 (자본의 0.8%) | 피보목표: 161.8%=89,181 261.8%=106,521
   🚪 트레일링 스톱:    64,332 | 1차 부분익절:    70,751 (50% 매도) | 전량 청산가:    73,502 | 트레일링=64,332 | RSI=52.0(OK) | MACD OK | BB%B=0.71(OK)
   🟢 종합 신호: 진입  (61.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(55점) | 스크리닝=B(60점) | 진입=진입(55점) | RR=1:2.0 | 종합=진입(61.5점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #46  480020.KS (한국투자 ACE 미국빅테크7+데일리타겟커버드콜증권상장지수투자신탁(주식-파생형)합성)  —  B 진입  ( 61.5)
  │  현재가: 11,945.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    11,945 | 손절가:    11,638 (ATR×1.5) | 익절가:    12,560 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    167주 (1,994,815원)
      비중:  19.9% (자본금: 10,000,000원) | 최대손실:    51,332원 (자본의 0.5%) | 피보목표: 161.8%=10,289 261.8%=8,831
   🚪 트레일링 스톱:    11,535 | 1차 부분익절:    12,252 (50% 매도) | 전량 청산가:    12,560 | 트레일링=11,535 | RSI=56.2(OK) | MACD OK | BB%B=0.74(OK)
   🟢 종합 신호: 진입  (61.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(55점) | 스크리닝=B(60점) | 진입=진입(55점) | RR=1:2.0 | 종합=진입(61.5점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #47  089860.KS (롯데렌탈)  —  B 진입  ( 60.9)
  │  현재가: 31,450.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    31,450 | 손절가:    30,256 (ATR×1.5) | 익절가:    33,838 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     63주 (1,981,350원)
      비중:  19.8% (자본금: 10,000,000원) | 최대손실:    75,213원 (자본의 0.8%) | 피보목표: 161.8%=37,595 261.8%=43,567
   🚪 트레일링 스톱:    29,858 | 1차 부분익절:    32,644 (50% 매도) | 전량 청산가:    33,838 | 트레일링=29,858 | RSI=55.0(OK) | MACD OK | BB%B=0.85(OK)
   🟢 종합 신호: 진입  (60.9/100)
     [스윙 트레이딩 분석] 시장=약세강세(62점) | 스크리닝=B(60점) | 진입=진입(50점) | RR=1:2.0 | 종합=진입(60.9점) | 스윙 매수 신호입니다. 분할 진입을 권장합니다.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #48  148020.KS (KB RISE 200증권상장지수투자신탁(주식))  —  A 진입  ( 60.8)
  │  현재가: 89,715.00
