━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
  📐 포지션 트레이딩 스크리닝 보고서  (1122종목)
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
     진입        점수        가격     시장        섹터     등급        손절        익절     RR        수량       종합         점수  종목
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #31  NVT (nVent Electric)  —  B 진입  ( 59.7)
  │  현재가: 117.41
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       117 | 손절가:       103 (ATR×2.5) | 익절가:       147 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량: 13,458주 (1,580,104원) | 1차 매수:  4,575주  (피벗/풀백 확인 시) | 2차 매수:  4,441주  (추가 상승 확인 시) | 3차 매수:  4,442주  (추세 안착 확인 시)
      비중:  15.8% (자본금: 10,000,000원) | 최대손실:   199,986원 (자본의 2.0%) | 피보목표:   161.8%=147  261.8%=175
   🟢 종합 신호: 진입  (59.7/100)
     [포지션 트레이딩 분석] 시장=약한강세(62점) | 섹터=강세섹터(44점) | 스크리닝=B(62점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=0점 | 종합=진입(59.7점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #32  ACGL (Arch Capital)  —  B 진입  ( 59.5)
  │  현재가: 96.79
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        97 | 손절가:        93 (ATR×2.5) | 익절가:       105 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량: 20,663주 (1,999,972원) | 1차 매수:  7,025주  (피벗/풀백 확인 시) | 2차 매수:  6,818주  (추가 상승 확인 시) | 3차 매수:  6,820주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    85,958원 (자본의 0.9%) | 피보목표:   161.8%=112  261.8%=125
   🟢 종합 신호: 진입  (59.5/100)
     [포지션 트레이딩 분석] 시장=약한강세(72점) | 섹터=중립(16점) | 스크리닝=B(62점) | 진입=진입(50점) | RR=1:2.0 | 청산압력=15점 | 종합=진입(59.5점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #33  CWAN (Clearwater Analytics)  —  B 진입  ( 59.4)
  │  현재가: 23.96
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        24 | 손절가:        23 (ATR×2.5) | 익절가:        25 (ATR×5.0) | R배수: 1:2.02 ✅ 적합
      총 매수수량: 83,472주 (1,999,989원) | 1차 매수: 28,380주  (피벗/풀백 확인 시) | 2차 매수: 27,545주  (추가 상승 확인 시) | 3차 매수: 27,547주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    39,232원 (자본의 0.4%) | 피보목표:   161.8%=22  261.8%=20
   🟢 종합 신호: 진입  (59.4/100)
     [포지션 트레이딩 분석] 시장=약한강세(72점) | 섹터=약세섹터(25점) | 스크리닝=B(62점) | 진입=진입(40점) | RR=1:2.02 | 청산압력=0점 | 종합=진입(59.4점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #34  THG (The Hanover Insurance)  —  B 진입  ( 59.4)
  │  현재가: 175.31
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       175 | 손절가:       167 (ATR×2.5) | 익절가:       192 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량: 11,408주 (1,999,936원) | 1차 매수:  3,878주  (피벗/풀백 확인 시) | 2차 매수:  3,764주  (추가 상승 확인 시) | 3차 매수:  3,766주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    97,082원 (자본의 1.0%) | 피보목표:   161.8%=192  261.8%=208
   🟢 종합 신호: 진입  (59.4/100)
     [포지션 트레이딩 분석] 시장=약한강세(72점) | 섹터=약세섹터(15점) | 스크리닝=B(62점) | 진입=진입(50점) | RR=1:2.0 | 청산압력=15점 | 종합=진입(59.4점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #35  WELL (Welltower)  —  B 진입  ( 59.3)
  │  현재가: 200.91
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       201 | 손절가:       191 (ATR×2.5) | 익절가:       221 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량:  9,954주 (1,999,858원) | 1차 매수:  3,384주  (피벗/풀백 확인 시) | 2차 매수:  3,284주  (추가 상승 확인 시) | 3차 매수:  3,286주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   101,033원 (자본의 1.0%) | 피보목표:   161.8%=237  261.8%=272
   🟢 종합 신호: 진입  (59.3/100)
     [포지션 트레이딩 분석] 시장=약한강세(72점) | 섹터=강세섹터(25점) | 스크리닝=B(62점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=0점 | 종합=진입(59.3점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #36  AMAT (Applied Materials)  —  B 진입  ( 58.9)
  │  현재가: 352.62
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       353 | 손절가:       311 (ATR×2.5) | 익절가:       436 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량:  4,820주 (1,699,628원) | 1차 매수:  1,638주  (피벗/풀백 확인 시) | 2차 매수:  1,590주  (추가 상승 확인 시) | 3차 매수:  1,592주  (추세 안착 확인 시)
      비중:  17.0% (자본금: 10,000,000원) | 최대손실:   199,982원 (자본의 2.0%) | 피보목표:   161.8%=468  261.8%=585
   🟢 종합 신호: 진입  (58.9/100)
     [포지션 트레이딩 분석] 시장=약한강세(62점) | 섹터=강세섹터(60점) | 스크리닝=B(50점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=0점 | 종합=진입(58.9점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #37  CNP (CenterPoint Energy)  —  A 부분청산  ( 58.6)
  │  현재가: 43.59
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        44 | 손절가:        42 (ATR×2.5) | 익절가:        47 (ATR×5.0) | R배수: 1:1.99 ⚠️  부적합
      총 매수수량: 45,882주 (1,999,996원) | 1차 매수: 15,599주  (피벗/풀백 확인 시) | 2차 매수: 15,141주  (추가 상승 확인 시) | 3차 매수: 15,142주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    80,752원 (자본의 0.8%) | 피보목표:   161.8%=49  261.8%=56
   🟠 종합 신호: 부분청산  (58.6/100)
     [포지션 트레이딩 분석] 시장=약한강세(80점) | 섹터=강세섹터(46점) | 스크리닝=A(75점) | 진입=진입(45점) | RR=1:1.99 | 청산압력=25점 | 종합=부분청산(58.6점) | 부분 익절을 고려하세요. 추세 약화 조짐이 있습니다.
   ⏸️ 매수 실행 조건 미충족 — 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #38  KO (Coca-Cola)  —  B 부분청산  ( 58.4)
  │  현재가: 77.22
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        77 | 손절가:        74 (ATR×2.5) | 익절가:        83 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량: 25,900주 (1,999,998원) | 1차 매수:  8,806주  (피벗/풀백 확인 시) | 2차 매수:  8,547주  (추가 상승 확인 시) | 3차 매수:  8,547주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    77,182원 (자본의 0.8%) | 피보목표:   161.8%=90  261.8%=105
   🟠 종합 신호: 부분청산  (58.4/100)
     [포지션 트레이딩 분석] 시장=약한강세(65점) | 섹터=강세섹터(51점) | 스크리닝=B(62점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=25점 | 종합=부분청산(58.4점) | 부분 익절을 고려하세요. 추세 약화 조짐이 있습니다.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #39  ALL (The Allstate)  —  B 진입  ( 58.1)
  │  현재가: 208.36
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       208 | 손절가:       198 (ATR×2.5) | 익절가:       230 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량:  9,598주 (1,999,839원) | 1차 매수:  3,263주  (피벗/풀백 확인 시) | 2차 매수:  3,167주  (추가 상승 확인 시) | 3차 매수:  3,168주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   102,891원 (자본의 1.0%) | 피보목표:   161.8%=231  261.8%=257
   🟢 종합 신호: 진입  (58.1/100)
     [포지션 트레이딩 분석] 시장=약한강세(72점) | 섹터=약세섹터(15점) | 스크리닝=B(50점) | 진입=진입(55점) | RR=1:2.0 | 청산압력=15점 | 종합=진입(58.1점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #40  HUBB (Hubbell Inc)  —  B 진입  ( 58.0)
  │  현재가: 499.20
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       499 | 손절가:       454 (ATR×2.5) | 익절가:       589 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량:  4,006주 (1,999,795원) | 1차 매수:  1,362주  (피벗/풀백 확인 시) | 2차 매수:  1,321주  (추가 상승 확인 시) | 3차 매수:  1,323주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   179,188원 (자본의 1.8%) | 피보목표:   161.8%=580  261.8%=658
   🟢 종합 신호: 진입  (58.0/100)
     [포지션 트레이딩 분석] 시장=약한강세(62점) | 섹터=강세섹터(26점) | 스크리닝=B(62점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=0점 | 종합=진입(58.0점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #41  OS (OneStream)  —  B 진입  ( 58.0)
  │  현재가: 24.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        24 | 손절가:        24 (ATR×2.5) | 익절가:        24 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량: 83,333주 (1,999,992원) | 1차 매수: 28,333주  (피벗/풀백 확인 시) | 2차 매수: 27,499주  (추가 상승 확인 시) | 3차 매수: 27,501주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    16,667원 (자본의 0.2%) | 피보목표:   161.8%=25  261.8%=27
   🟢 종합 신호: 진입  (58.0/100)
     [포지션 트레이딩 분석] 시장=약한강세(80점) | 섹터=중립(45점) | 스크리닝=B(50점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=20점 | 종합=진입(58.0점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #42  LFUS (Littelfuse)  —  B 진입  ( 57.9)
  │  현재가: 338.81
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       339 | 손절가:       298 (ATR×2.5) | 익절가:       420 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량:  4,920주 (1,666,945원) | 1차 매수:  1,672주  (피벗/풀백 확인 시) | 2차 매수:  1,623주  (추가 상승 확인 시) | 3차 매수:  1,625주  (추세 안착 확인 시)
      비중:  16.7% (자본금: 10,000,000원) | 최대손실:   199,998원 (자본의 2.0%) | 피보목표:   161.8%=449  261.8%=559
   🟢 종합 신호: 진입  (57.9/100)
     [포지션 트레이딩 분석] 시장=약한강세(62점) | 섹터=강세섹터(60점) | 스크리닝=B(50점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=10점 | 종합=진입(57.9점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #43  ETN (Eaton)  —  C 보류  ( 57.2)
  │  현재가: 363.89
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       364 | 손절가:       331 (ATR×2.5) | 익절가:       429 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량:  5,496주 (1,999,940원) | 1차 매수:  1,868주  (피벗/풀백 확인 시) | 2차 매수:  1,813주  (추가 상승 확인 시) | 3차 매수:  1,815주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   179,115원 (자본의 1.8%) | 피보목표:   161.8%=464  261.8%=557
   🟡 종합 신호: 보류  (57.2/100)
     [포지션 트레이딩 분석] 시장=약한강세(55점) | 섹터=강세섹터(42점) | 스크리닝=C(38점) | 진입=진입(55점) | RR=1:2.0 | 청산압력=0점 | 종합=보류(57.2점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️ 매수 실행 조건 미충족 — 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #44  LH (Labcorp)  —  B 부분청산  ( 57.2)
  │  현재가: 274.46
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       274 | 손절가:       259 (ATR×2.5) | 익절가:       304 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량:  7,287주 (1,999,990원) | 1차 매수:  2,477주  (피벗/풀백 확인 시) | 2차 매수:  2,404주  (추가 상승 확인 시) | 3차 매수:  2,406주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   109,086원 (자본의 1.1%) | 피보목표:   161.8%=318  261.8%=362
   🟠 종합 신호: 부분청산  (57.2/100)
     [포지션 트레이딩 분석] 시장=약한강세(65점) | 섹터=강세섹터(39점) | 스크리닝=B(62점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=25점 | 종합=부분청산(57.2점) | 부분 익절을 고려하세요. 추세 약화 조짐이 있습니다.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #45  EA (Electronic Arts)  —  B 진입  ( 57.0)
  │  현재가: 204.16
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       204 | 손절가:       202 (ATR×2.5) | 익절가:       209 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량:  9,796주 (1,999,951원) | 1차 매수:  3,330주  (피벗/풀백 확인 시) | 2차 매수:  3,232주  (추가 상승 확인 시) | 3차 매수:  3,234주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    24,784원 (자본의 0.2%) | 피보목표:   161.8%=191  261.8%=183
   🟢 종합 신호: 진입  (57.0/100)
     [포지션 트레이딩 분석] 시장=약한강세(80점) | 섹터=중립(0점) | 스크리닝=B(62점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=10점 | 종합=진입(57.0점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #46  TXNM (TXNM Energy)  —  B 부분청산  ( 57.0)
  │  현재가: 58.90
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        59 | 손절가:        58 (ATR×2.5) | 익절가:        61 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량: 33,955주 (1,999,950원) | 1차 매수: 11,544주  (피벗/풀백 확인 시) | 2차 매수: 11,205주  (추가 상승 확인 시) | 3차 매수: 11,206주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    29,201원 (자본의 0.3%) | 피보목표:   161.8%=57  261.8%=56
   🟠 종합 신호: 부분청산  (57.0/100)
     [포지션 트레이딩 분석] 시장=약한강세(72점) | 섹터=중립(1점) | 스크리닝=B(62점) | 진입=진입(50점) | RR=1:2.0 | 청산압력=25점 | 종합=부분청산(57.0점) | 부분 익절을 고려하세요. 추세 약화 조짐이 있습니다.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #47  HLT (Hilton Worldwide)  —  B 진입  ( 56.7)
  │  현재가: 306.88
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       307 | 손절가:       288 (ATR×2.5) | 익절가:       344 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량:  6,517주 (1,999,937원) | 1차 매수:  2,215주  (피벗/풀백 확인 시) | 2차 매수:  2,150주  (추가 상승 확인 시) | 3차 매수:  2,152주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   120,564원 (자본의 1.2%) | 피보목표:   161.8%=362  261.8%=408
   🟢 종합 신호: 진입  (56.7/100)
     [포지션 트레이딩 분석] 시장=약한강세(72점) | 섹터=중립(9점) | 스크리닝=B(62점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=10점 | 종합=진입(56.7점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #48  EMN (Eastman Chemical Company)  —  B 진입  ( 56.7)
  │  현재가: 73.29
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        73 | 손절가:        66 (ATR×2.5) | 익절가:        87 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량: 27,288주 (1,999,938원) | 1차 매수:  9,277주  (피벗/풀백 확인 시) | 2차 매수:  9,005주  (추가 상승 확인 시) | 3차 매수:  9,006주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   186,377원 (자본의 1.9%) | 피보목표:   161.8%=54  261.8%=36
   🟢 종합 신호: 진입  (56.7/100)
     [포지션 트레이딩 분석] 시장=약한강세(62점) | 섹터=강세섹터(24점) | 스크리닝=B(62점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=10점 | 종합=진입(56.7점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #49  D (Dominion Energy)  —  B 부분청산  ( 55.9)
  │  현재가: 62.22
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        62 | 손절가:        59 (ATR×2.5) | 익절가:        68 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량: 32,144주 (2,000,000원) | 1차 매수: 10,928주  (피벗/풀백 확인 시) | 2차 매수: 10,607주  (추가 상승 확인 시) | 3차 매수: 10,609주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    91,289원 (자본의 0.9%) | 피보목표:   161.8%=73  261.8%=84
   🟠 종합 신호: 부분청산  (55.9/100)
     [포지션 트레이딩 분석] 시장=약한강세(65점) | 섹터=강세섹터(26점) | 스크리닝=B(62점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=25점 | 종합=부분청산(55.9점) | 부분 익절을 고려하세요. 추세 약화 조짐이 있습니다.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #50  TAL (TAL Education)  —  B 진입  ( 54.4)
  │  현재가: 11.28
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        11 | 손절가:        10 (ATR×2.5) | 익절가:        13 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량: 177,304주 (1,999,989원) | 1차 매수: 60,283주  (피벗/풀백 확인 시) | 2차 매수: 58,510주  (추가 상승 확인 시) | 3차 매수: 58,511주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   164,893원 (자본의 1.6%) | 피보목표:   161.8%=8  261.8%=5
   🟢 종합 신호: 진입  (54.4/100)
     [포지션 트레이딩 분석] 시장=약한강세(72점) | 섹터=중립(0점) | 스크리닝=B(50점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=0점 | 종합=진입(54.4점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #51  BYD (Boyd Gaming)  —  B 진입  ( 54.4)
  │  현재가: 84.29
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        84 | 손절가:        78 (ATR×2.5) | 익절가:        97 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량: 23,727주 (1,999,949원) | 1차 매수:  8,067주  (피벗/풀백 확인 시) | 2차 매수:  7,829주  (추가 상승 확인 시) | 3차 매수:  7,831주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   148,531원 (자본의 1.5%) | 피보목표:   161.8%=69  261.8%=56
   🟢 종합 신호: 진입  (54.4/100)
     [포지션 트레이딩 분석] 시장=약한강세(72점) | 섹터=약세섹터(0점) | 스크리닝=B(50점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=0점 | 종합=진입(54.4점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #52  CB (Chubb)  —  B 진입  ( 54.3)
  │  현재가: 326.90
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       327 | 손절가:       313 (ATR×2.5) | 익절가:       354 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량:  6,118주 (1,999,974원) | 1차 매수:  2,080주  (피벗/풀백 확인 시) | 2차 매수:  2,018주  (추가 상승 확인 시) | 3차 매수:  2,020주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    84,306원 (자본의 0.8%) | 피보목표:   161.8%=375  261.8%=425
   🟢 종합 신호: 진입  (54.3/100)
     [포지션 트레이딩 분석] 시장=약한강세(72점) | 섹터=중립(14점) | 스크리닝=B(50점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=15점 | 종합=진입(54.3점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #53  CBC (Central Bancompany)  —  B 진입  ( 53.9)
  │  현재가: 24.22
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        24 | 손절가:        23 (ATR×2.5) | 익절가:        27 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량: 82,576주 (1,999,991원) | 1차 매수: 28,075주  (피벗/풀백 확인 시) | 2차 매수: 27,250주  (추가 상승 확인 시) | 3차 매수: 27,251주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   124,690원 (자본의 1.2%) | 피보목표:   161.8%=22  261.8%=20
   🟢 종합 신호: 진입  (53.9/100)
     [포지션 트레이딩 분석] 시장=약한강세(50점) | 섹터=중립(19점) | 스크리닝=B(50점) | 진입=진입(50점) | RR=1:2.0 | 청산압력=15점 | 종합=진입(53.9점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #54  QYLD (Global X NASDAQ 100 Covered Cal)  —  B 진입  ( 53.4)
  │  현재가: 17.36
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        17 | 손절가:        17 (ATR×2.5) | 익절가:        18 (ATR×5.0) | R배수: 1:1.98 ⚠️  부적합
      총 매수수량: 115,207주 (1,999,994원) | 1차 매수: 39,170주  (피벗/풀백 확인 시) | 2차 매수: 38,018주  (추가 상승 확인 시) | 3차 매수: 38,019주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    65,668원 (자본의 0.7%) | 피보목표:   161.8%=16  261.8%=15
   🟢 종합 신호: 진입  (53.4/100)
     [포지션 트레이딩 분석] 시장=약한강세(85점) | 섹터=중립(2점) | 스크리닝=B(50점) | 진입=진입(55점) | RR=1:1.98 | 청산압력=15점 | 종합=진입(53.4점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ⏸️ 매수 실행 조건 미충족 — 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #55  BBIO (BridgeBio Pharma)  —  B 진입  ( 52.9)
  │  현재가: 72.28
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        72 | 손절가:        65 (ATR×2.5) | 익절가:        87 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량: 27,670주 (1,999,988원) | 1차 매수:  9,407주  (피벗/풀백 확인 시) | 2차 매수:  9,131주  (추가 상승 확인 시) | 3차 매수:  9,132주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   199,777원 (자본의 2.0%) | 피보목표:   161.8%=49  261.8%=27
   🟢 종합 신호: 진입  (52.9/100)
     [포지션 트레이딩 분석] 시장=약한강세(62점) | 섹터=약세섹터(0점) | 스크리닝=B(50점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=0점 | 종합=진입(52.9점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟢  #56  EGP (EastGroup Properties)  —  B 진입  ( 52.6)
  │  현재가: 187.68
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       188 | 손절가:       178 (ATR×2.5) | 익절가:       207 (ATR×5.0) | R배수: 1:2.0 ✅ 적합
      총 매수수량: 10,656주 (1,999,918원) | 1차 매수:  3,623주  (피벗/풀백 확인 시) | 2차 매수:  3,516주  (추가 상승 확인 시) | 3차 매수:  3,517주  (추세 안착 확인 시)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   104,216원 (자본의 1.0%) | 피보목표:   161.8%=209  261.8%=230
   🟢 종합 신호: 진입  (52.6/100)
     [포지션 트레이딩 분석] 시장=약한강세(65점) | 섹터=중립(9점) | 스크리닝=B(50점) | 진입=진입(40점) | RR=1:2.0 | 청산압력=15점 | 종합=진입(52.6점) | 포지션 매수 신호입니다. 1차 분할 매수를 고려하세요.
   ✅ 매수 실행 가능 조건 충족 — 1차 분할 매수를 시작

